period,week_from,week_to,raid,boss,class_id,spec_id,spec,raw_logs,top40_logs,top40_median,top70_logs,top70_median,source_url
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,6,0,Blood DK,27,11,54153.0,19,48098.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,6,1,Frost DK,16,7,45786.0,12,44361.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,6,2,Unholy DK,12,5,48924.0,9,46657.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,7,0,Elemental Shaman,40,16,56296.5,28,52881.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,7,1,Enhancement Shaman,32,13,53878.0,23,49152.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,8,0,Arcane Mage,63,26,67288.5,45,62273.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,8,1,Fire Mage,30,12,54564.0,21,51464.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,8,2,Frost Mage,6,3,41451.0,5,39658.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,9,0,Affliction Warlock,12,5,55621.0,9,54966.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,9,1,Demonology Warlock,67,27,57428.0,47,50483.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,9,2,Destruction Warlock,5,2,51381.0,4,44655.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,11,0,Balance Druid,81,33,55479.0,57,51936.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Morogrim,11,1,Feral Druid,23,10,57647.5,17,51031.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=4&specs=11%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,1,0,Arms Warrior,8,4,42462.5,6,39823.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=1%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,1,1,Fury Warrior,5,2,41102.0,4,38986.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=1%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,2,2,Retribution Paladin,28,12,43542.5,20,41437.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=2%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,3,0,Beast Mastery Hunter,47,19,27210.0,33,23643.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=3%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,3,1,Marksmanship Hunter,8,4,25863.5,6,25415.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=3%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,3,2,Survival Hunter,5,2,26341.5,4,25344.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=3%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,4,0,Assassination Rogue,5,2,42897.5,4,41504.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=4%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,4,1,Combat Rogue,13,6,52420.5,10,49296.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=4%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,4,2,Subtlety Rogue,5,2,42804.5,4,42105.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=4%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,5,2,Shadow Priest,36,15,36063.0,26,33726.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=5%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,6,0,Blood DK,14,6,48541.5,10,46835.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,6,1,Frost DK,11,5,43905.0,8,43066.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,6,2,Unholy DK,4,2,47273.5,3,46469.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=6%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,7,0,Elemental Shaman,30,12,38782.5,21,35057.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=7%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,7,1,Enhancement Shaman,23,10,43744.5,17,39768.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=7%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,8,0,Arcane Mage,42,17,53477.0,30,47733.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=8%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,8,1,Fire Mage,21,9,43358.0,15,39027.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=8%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,8,2,Frost Mage,6,3,14948.0,5,14637.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=8%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,9,0,Affliction Warlock,12,5,50304.0,9,47669.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=9%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,9,1,Demonology Warlock,38,16,37429.5,27,35233.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=9%3A1
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,9,2,Destruction Warlock,9,4,33537.0,7,31078.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=9%3A2
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,11,0,Balance Druid,44,18,37808.0,31,35304.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=11%3A0
four_weeks,2026-07-16,2026-08-19,SSC,Lady Vashj,11,1,Feral Druid,15,6,42306.5,11,38353.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-16&week_to=2026-08-19&page=1&i=39&boss=5&specs=11%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,1,0,Arms Warrior,11,5,33010.0,8,29830.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=1%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,1,1,Fury Warrior,3,2,31967.5,3,31963.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=1%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,2,2,Retribution Paladin,45,18,37397.5,32,33311.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=2%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,3,0,Beast Mastery Hunter,13,6,38621.5,10,36199.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,3,1,Marksmanship Hunter,29,12,42189.0,21,35727.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,3,2,Survival Hunter,15,6,39260.5,11,37563.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=3%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,4,0,Assassination Rogue,8,4,25307.0,6,23335.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,4,1,Combat Rogue,11,5,34653.0,8,33213.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,4,2,Subtlety Rogue,5,2,24700.5,4,22942.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=4%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,5,2,Shadow Priest,36,15,40798.0,26,38882.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=5%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,6,0,Blood DK,21,9,36494.0,15,30654.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,6,1,Frost DK,6,3,28997.0,5,26629.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,6,2,Unholy DK,9,4,33981.0,7,29220.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=6%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,7,0,Elemental Shaman,30,12,40075.5,21,37272.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=7%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,7,1,Enhancement Shaman,21,9,31829.0,15,29468.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=7%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,8,0,Arcane Mage,25,10,40765.5,18,37332.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,8,1,Fire Mage,11,5,33397.0,8,28973.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,8,2,Frost Mage,16,7,23043.0,12,19724.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=8%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,9,0,Affliction Warlock,8,4,39367.0,6,38018.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,9,1,Demonology Warlock,43,18,42328.5,31,40041.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A1
two_weeks,2026-07-30,2026-08-19,TK,Alar,9,2,Destruction Warlock,5,2,32350.5,4,29637.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=9%3A2
two_weeks,2026-07-30,2026-08-19,TK,Alar,11,0,Balance Druid,54,22,45333.5,38,39259.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=11%3A0
two_weeks,2026-07-30,2026-08-19,TK,Alar,11,1,Feral Druid,14,6,35114.0,10,32149.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=0&specs=11%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,1,0,Arms Warrior,16,7,41840.0,12,38533.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=1%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,1,1,Fury Warrior,5,2,39804.0,4,39435.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=1%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,2,2,Retribution Paladin,56,23,43707.0,40,39224.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=2%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,3,0,Beast Mastery Hunter,17,7,46576.0,12,41590.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,3,1,Marksmanship Hunter,30,12,51735.0,21,47513.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,3,2,Survival Hunter,17,7,42850.0,12,41441.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=3%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,4,0,Assassination Rogue,8,4,39604.5,6,38234.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,4,1,Combat Rogue,8,4,47364.0,6,44666.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,4,2,Subtlety Rogue,7,3,39256.0,5,36711.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=4%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,5,2,Shadow Priest,46,19,47295.0,33,44600.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=5%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,6,0,Blood DK,20,8,45205.5,14,38591.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,6,1,Frost DK,9,4,44378.5,7,41147.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,6,2,Unholy DK,10,4,40499.5,7,39895.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=6%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,7,0,Elemental Shaman,33,14,46744.0,24,43845.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=7%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,7,1,Enhancement Shaman,27,11,41672.0,19,40464.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=7%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,8,0,Arcane Mage,47,19,56545.0,33,47948.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,8,1,Fire Mage,24,10,48657.5,17,42254.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,8,2,Frost Mage,2,1,47309.0,2,44700.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=8%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,9,0,Affliction Warlock,7,3,53587.0,5,53177.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,9,1,Demonology Warlock,46,19,43632.0,33,41218.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A1
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,9,2,Destruction Warlock,9,4,41216.5,7,36070.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=9%3A2
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,11,0,Balance Druid,64,26,46309.5,45,43048.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=11%3A0
two_weeks,2026-07-30,2026-08-19,TK,Void Reaver,11,1,Feral Druid,16,7,43116.0,12,38835.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=1&specs=11%3A1
two_weeks,2026-07-30,2026-08-19,TK,Solarian,1,0,Arms Warrior,10,4,38798.5,7,36966.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=1%3A0
two_weeks,2026-07-30,2026-08-19,TK,Solarian,1,1,Fury Warrior,3,2,38040.0,3,37982.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=1%3A1
two_weeks,2026-07-30,2026-08-19,TK,Solarian,2,2,Retribution Paladin,37,15,39165.0,26,35676.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=2%3A2
two_weeks,2026-07-30,2026-08-19,TK,Solarian,3,0,Beast Mastery Hunter,10,4,42156.0,7,39600.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A0
two_weeks,2026-07-30,2026-08-19,TK,Solarian,3,1,Marksmanship Hunter,24,10,44061.5,17,39677.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A1
two_weeks,2026-07-30,2026-08-19,TK,Solarian,3,2,Survival Hunter,12,5,40345.0,9,37827.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=3%3A2
two_weeks,2026-07-30,2026-08-19,TK,Solarian,4,0,Assassination Rogue,8,4,34900.5,6,31391.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A0
two_weeks,2026-07-30,2026-08-19,TK,Solarian,4,1,Combat Rogue,7,3,48927.0,5,42173.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A1
two_weeks,2026-07-30,2026-08-19,TK,Solarian,4,2,Subtlety Rogue,6,3,31857.0,5,30957.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=4%3A2
two_weeks,2026-07-30,2026-08-19,TK,Solarian,5,2,Shadow Priest,34,14,42415.5,24,40949.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=5%3A2
two_weeks,2026-07-30,2026-08-19,TK,Solarian,6,0,Blood DK,20,8,44143.5,14,39386.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A0
two_weeks,2026-07-30,2026-08-19,TK,Solarian,6,1,Frost DK,8,4,36865.5,6,32548.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A1
two_weeks,2026-07-30,2026-08-19,TK,Solarian,6,2,Unholy DK,6,3,34713.0,5,31008.0,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=6%3A2
two_weeks,2026-07-30,2026-08-19,TK,Solarian,7,0,Elemental Shaman,31,13,41688.0,22,39830.5,https://sirus.su/api/base/x1/leaderboard/pve?ladder=players&type=dps&aggregation=max&week_from=2026-07-30&week_to=2026-08-19&page=1&i=38&boss=2&specs=7%3A0
